Configuración,Compacidad,Tolerancia,Hamming,Balance
SPEA2 (random_dense),183.0,41.0,0.3952641165755919,0.003181489959619
SPEA2 (random_dense),202.0,49.0,0.4037901130538586,0.003447703495513
SPEA2 (random_dense),264.0,68.0,0.4104072641306683,0.004000348792487
SPEA2 (random_dense),172.0,39.0,0.439355517070757,0.0045378242115424
SPEA2 (random_dense),299.0,74.0,0.4040062620081121,0.0037035490473357
SPEA2 (random_dense),223.0,48.0,0.4011663963362274,0.0031822514337502
SPEA2 (random_dense),220.0,48.0,0.3687782076079948,0.0025636792531263
SPEA2 (random_dense),197.0,48.0,0.4385147784137955,0.0048646522284608
SPEA2 (random_dense),237.0,57.0,0.4043675374809228,0.0037718827292109
SPEA2 (random_dense),293.0,66.0,0.3684584755403868,0.0028182941207701
SPEA2 (random_dense),235.0,47.0,0.3753319752527538,0.0024539281557999
SPEA2 (random_dense),301.0,72.0,0.3875232675950142,0.0031894428028128
SPEA2 (random_dense),306.0,77.0,0.4011177165901822,0.0038564334248553
SPEA2 (random_dense),245.0,63.0,0.4250144738746563,0.0043237947665955
SPEA2 (random_dense),223.0,58.0,0.4170085551633113,0.0039832192480123
SPEA2 (random_dense),330.0,76.0,0.3738824414356329,0.0028765742658718
SPEA2 (random_dense),298.0,68.0,0.3743812175734209,0.0028757165093003
SPEA2 (random_dense),265.0,62.0,0.3857386591730229,0.0031591469488203
SPEA2 (random_dense),313.0,73.0,0.3708109577866902,0.0026788706669271
SPEA2 (random_dense),282.0,67.0,0.3929442683969619,0.0032314545560849
SPEA2 (random_dense),231.0,53.0,0.4066117098031991,0.0034544254205214
SPEA2 (random_dense),208.0,51.0,0.4204812806873977,0.0041551384995705
SPEA2 (random_dense),233.0,60.0,0.4256498645481387,0.0043655561523064
SPEA2 (random_dense),289.0,63.0,0.3740275834989816,0.0026924688899225
SPEA2 (random_dense),158.0,33.0,0.4186865966424275,0.0036774150894183
SPEA2 (random_dense),204.0,52.0,0.4170143234598804,0.0038253820100803
SPEA2 (random_dense),278.0,62.0,0.354198556048778,0.0022630080500216
SPEA2 (random_dense),237.0,49.0,0.3791483376724421,0.0028038058802238
SPEA2 (random_dense),235.0,53.0,0.3869548815451939,0.0028635136304105
SPEA2 (random_dense),175.0,38.0,0.4425683890577508,0.0052295012210407
SPEA2 (random_dense),306.0,63.0,0.3595031984424975,0.0023048635006976
SPEA2 (random_dense),218.0,53.0,0.4170204632702192,0.0040853556888964
SPEA2 (random_dense),266.0,66.0,0.3987995254092678,0.0034792385434864
SPEA2 (random_dense),197.0,39.0,0.3860703099686791,0.0026773118491145
SPEA2 (random_dense),245.0,54.0,0.3795773628600376,0.0028283721294555
SPEA2 (random_dense),244.0,60.0,0.408001249854668,0.0035764300961581
SPEA2 (random_dense),262.0,59.0,0.3593098641113096,0.0024779552831326
SPEA2 (random_dense),271.0,70.0,0.4248482112480699,0.0043776731950353
SPEA2 (random_dense),171.0,41.0,0.4194195595371408,0.0036491507775098
SPEA2 (random_dense),177.0,36.0,0.4369014705293104,0.0044176547631955
SPEA2 (random_dense),322.0,75.0,0.3651188273644333,0.0027471696580451
SPEA2 (random_dense),213.0,53.0,0.39751689807878,0.0031609005101602
SPEA2 (random_dense),253.0,59.0,0.4206122277352619,0.0041263843463728
SPEA2 (random_dense),216.0,48.0,0.3766499211977935,0.0028198074081551
SPEA2 (random_dense),273.0,63.0,0.3674531733042371,0.0026334562578908
SPEA2 (random_dense),216.0,57.0,0.4405453769372209,0.0049200438699726
SPEA2 (random_dense),255.0,56.0,0.3800792657488527,0.0026901930674363
SPEA2 (random_dense),194.0,41.0,0.3727334210718725,0.0025398997580882
SPEA2 (random_dense),330.0,75.0,0.356963249516441,0.0025337670295281
SPEA2 (random_dense),298.0,70.0,0.3924211052406111,0.0032723285807547
SPEA2 (random_dense),233.0,56.0,0.3951503667853773,0.0031786389599218
SPEA2 (random_dense),194.0,46.0,0.442828288367332,0.0051845447804368
SPEA2 (random_dense),204.0,49.0,0.4228028090668891,0.0038203156411366
SPEA2 (random_dense),282.0,68.0,0.3972794376540415,0.0034356213168208
SPEA2 (random_dense),191.0,47.0,0.4136682633396458,0.0035584410971052
SPEA2 (random_dense),270.0,59.0,0.379485158917783,0.0028488491434874
SPEA2 (random_dense),264.0,64.0,0.4036911669890393,0.0035847136017153
SPEA2 (random_dense),248.0,57.0,0.3825426103866392,0.0029405500068507
SPEA2 (random_dense),341.0,77.0,0.356853538819908,0.0025122297214936
SPEA2 (random_dense),258.0,64.0,0.4252982571884106,0.0041280047431184
SPEA2 (random_dense),267.0,63.0,0.3810064546975855,0.0029030891708709
SPEA2 (random_dense),294.0,68.0,0.3849538042167221,0.0030549997875944
SPEA2 (random_dense),222.0,51.0,0.3914366494153728,0.0031107242723496
SPEA2 (random_dense),185.0,47.0,0.4393856622580026,0.0049087056802805
SPEA2 (random_dense),237.0,51.0,0.3712631295448424,0.0024905189294558
SPEA2 (random_dense),216.0,54.0,0.4109042553191489,0.0036145128781165
SPEA2 (random_dense),276.0,65.0,0.3846329273306609,0.0028885909932047
SPEA2 (random_dense),253.0,57.0,0.370062792588232,0.0025707007197441
SPEA2 (random_dense),257.0,67.0,0.414779783094627,0.0038040084619056
SPEA2 (random_dense),188.0,44.0,0.4105128640410442,0.0033643469717917
SPEA2 (random_dense),240.0,58.0,0.393713061465721,0.0034383605346778
SPEA2 (random_dense),231.0,56.0,0.3994082158975776,0.0033866208588456
SPEA2 (random_dense),320.0,65.0,0.3943816489361702,0.0042664519172278
SPEA2 (random_dense),316.0,73.0,0.3861769458658767,0.0032986760781609
SPEA2 (random_dense),315.0,68.0,0.3670663064280085,0.0030841693703638
SPEA2 (random_dense),305.0,55.0,0.3440123241483548,0.0022715376525262
SPEA2 (random_dense),304.0,62.0,0.3788902108995893,0.0029524451746004
SPEA2 (random_dense),296.0,62.0,0.3798639064596511,0.0032144002316889
SPEA2 (random_dense),269.0,53.0,0.3682933902818424,0.0030707727910073
SPEA2 (random_dense),297.0,52.0,0.3662631038517563,0.0027010868848929
SPEA2 (random_dense),267.0,57.0,0.3763015645336945,0.0038947842316999
SPEA2 (random_dense),278.0,54.0,0.3358462166437063,0.0024476536679407
SPEA2 (random_dense),277.0,59.0,0.3793206083416545,0.0036311271010858
SPEA2 (random_dense),298.0,46.0,0.3216419153696035,0.0020694069295548
SPEA2 (random_dense),338.0,70.0,0.3399560409584959,0.0022701414908741
SPEA2 (random_dense),274.0,49.0,0.3640349174302428,0.002751466904044
SPEA2 (random_dense),327.0,74.0,0.3827103259808705,0.0034173340608799
SPEA2 (random_dense),318.0,70.0,0.3564638253267318,0.0027777361001525
SPEA2 (random_dense),308.0,47.0,0.3261662982407663,0.002078433860537
SPEA2 (random_dense),285.0,62.0,0.3766361826552196,0.0031253871333913
SPEA2 (random_dense),265.0,40.0,0.3407466880770775,0.0024078622019599
SPEA2 (random_dense),280.0,56.0,0.3616609675785207,0.0029067808270273
SPEA2 (random_dense),271.0,52.0,0.3880983224725864,0.0040285944163863
SPEA2 (random_dense),290.0,53.0,0.3485632183908045,0.0024046871617994
SPEA2 (random_dense),311.0,68.0,0.3646296549679597,0.0026507173770903
SPEA2 (random_dense),307.0,62.0,0.3924763785894148,0.0038264030034904
SPEA2 (random_dense),336.0,71.0,0.3869232311719014,0.0034962115116828
SPEA2 (random_dense),268.0,56.0,0.3789595903461416,0.0042561903098546
SPEA2 (random_dense),264.0,44.0,0.3692946754781861,0.0031015388990277
SPEA2 (random_dense),333.0,72.0,0.3703091389261602,0.0029685500706473
SPEA2 (random_dense),261.0,54.0,0.3506460422271134,0.002805937529217
SPEA2 (random_dense),287.0,45.0,0.3343619492425927,0.0021906842235326
SPEA2 (random_dense),283.0,47.0,0.3345425156003307,0.0023439929802479
SPEA2 (random_dense),274.0,56.0,0.3546358130144432,0.0026863478005282
SPEA2 (random_dense),269.0,52.0,0.3862315115083445,0.0036144482873265
SPEA2 (random_dense),296.0,46.0,0.3284993770366111,0.0021739495046085
SPEA2 (random_dense),307.0,65.0,0.3927535980779448,0.0042282894479433
SPEA2 (random_dense),273.0,44.0,0.3373535448003533,0.0023088408092852
SPEA2 (random_dense),358.0,79.0,0.3781944609532865,0.0033565512723679
SPEA2 (random_dense),302.0,60.0,0.3937021511436757,0.0041960847386975
SPEA2 (random_dense),274.0,55.0,0.3893073458611585,0.0041584494514699
SPEA2 (random_dense),285.0,53.0,0.3585977354734354,0.002633944321746
SPEA2 (random_dense),339.0,76.0,0.3836377330069666,0.0034253935567473
SPEA2 (random_dense),266.0,46.0,0.3534267850477257,0.0026758982995966
SPEA2 (random_dense),269.0,58.0,0.3819471908038703,0.0037946432656786
SPEA2 (random_dense),282.0,62.0,0.3710263568230974,0.0035276060873018
SPEA2 (random_dense),309.0,59.0,0.3803134109114278,0.003056637237884
SPEA2 (random_dense),257.0,49.0,0.3674973093799155,0.0030874725677905
SPEA2 (random_dense),275.0,43.0,0.3554609929078014,0.0026296523820866
SPEA2 (random_dense),309.0,67.0,0.3647145906493149,0.0029268040155796
SPEA2 (random_dense),341.0,73.0,0.3610001871841268,0.0027163996923584
SPEA2 (random_dense),315.0,52.0,0.328608015310143,0.0021396125842058
SPEA2 (random_dense),299.0,52.0,0.3598341991033942,0.0026114188256155
SPEA2 (random_dense),332.0,70.0,0.3648209860719473,0.0028274756520705
SPEA2 (random_dense),296.0,61.0,0.3527230688134943,0.0024636238981486
SPEA2 (random_dense),286.0,54.0,0.3746745276000595,0.0031170482645095
SPEA2 (random_dense),332.0,71.0,0.392866679483893,0.0040230515096975
SPEA2 (random_dense),275.0,51.0,0.3731850419084461,0.0029938939583081
SPEA2 (random_dense),275.0,49.0,0.3870116054158607,0.0036931033762456
SPEA2 (random_dense),362.0,77.0,0.3612049880490576,0.0026296318734173
SPEA2 (random_dense),306.0,69.0,0.3860612803040838,0.004136694691009
SPEA2 (random_dense),253.0,48.0,0.3735563311187733,0.0032596520492975
SPEA2 (random_dense),277.0,58.0,0.3861471695214686,0.0034194034583054
SPEA2 (random_dense),283.0,53.0,0.3899957396686965,0.0035014523908672
SPEA2 (random_dense),286.0,42.0,0.3274283340772702,0.0022057604422772
SPEA2 (random_dense),291.0,61.0,0.3850046306451219,0.0033121121578405
SPEA2 (random_dense),277.0,41.0,0.3400606805438205,0.0023684756735554
SPEA2 (random_dense),261.0,41.0,0.355302845031385,0.0027090433466007
SPEA2 (random_dense),303.0,62.0,0.3643851087236383,0.0026682997485196
SPEA2 (random_dense),253.0,54.0,0.3738857118829366,0.0035740517272093
SPEA2 (random_dense),324.0,70.0,0.3558165878644602,0.0025091994312964
SPEA2 (random_dense),334.0,67.0,0.332818405741708,0.0021721958900374
SPEA2 (random_dense),289.0,49.0,0.3171672924488944,0.0020750571282808
SPEA2 (random_dense),280.0,52.0,0.3341312056737588,0.0022567752297086
SPEA2 (random_dense),296.0,63.0,0.3933324947287713,0.0039664325528249
SPEA2 (random_dense),368.0,85.0,0.3697290317607154,0.0032435814717072
SPEA2 (random_dense),260.0,45.0,0.3400811511183851,0.0026252016691436
SPEA2 (random_dense),325.0,72.0,0.3654446262956901,0.0030539600564185
SPEA2 (random_dense),356.0,70.0,0.3475774962148378,0.0024124415874122
SPEA2 (random_dense),275.0,48.0,0.3801482914248871,0.0031448347003513
SPEA2 (random_dense),271.0,58.0,0.3749967286906912,0.0033764815906341
SPEA2 (random_dense),289.0,58.0,0.3918378365113254,0.003588200344606
SPEA2 (random_dense),300.0,67.0,0.3909722222222222,0.0035730205049907
SPEA2 (random_dense),271.0,51.0,0.3857920494098558,0.0034045182293066
SPEA2 (random_dense),284.0,58.0,0.3553216461891919,0.002792473336018
SPEA2 (random_dense),340.0,67.0,0.3586566541510221,0.0026158952427845
SPEA2 (random_dense),305.0,68.0,0.3742123008952447,0.0035830709518193
SPEA2 (random_dense),315.0,64.0,0.3544072948328268,0.0025387571545784
SPEA2 (random_dense),299.0,61.0,0.3883304869660096,0.0033565908441538
SPEA2 (random_dense),292.0,54.0,0.3850432332653259,0.0031216029520892
SPEA2 (random_dense),293.0,56.0,0.3249128603587248,0.0021511062314762
SPEA2 (random_dense),317.0,72.0,0.3881132961943754,0.0037965664484344
SPEA2 (random_dense),322.0,64.0,0.3333305801506541,0.0021191326808222
SPEA2 (random_dense),302.0,63.0,0.3567675308815931,0.0026271570434757
SPEA2 (random_dense),281.0,53.0,0.3862251078973271,0.0033340706864631
SPEA2 (random_dense),313.0,69.0,0.3933677746810776,0.0039666135534828
SPEA2 (random_dense),263.0,47.0,0.3841214303049915,0.0035197524959604
SPEA2 (random_dense),319.0,70.0,0.3682996509482203,0.0028657733260643
SPEA2 (random_dense),260.0,53.0,0.377639116202946,0.0042593702035245
SPEA2 (random_dense),293.0,60.0,0.3622739815554426,0.0027963793301609
SPEA2 (random_dense),283.0,50.0,0.3613356138636192,0.0027190930076049
SPEA2 (random_dense),317.0,69.0,0.3738981363402465,0.0027791692103682
SPEA2 (random_dense),263.0,50.0,0.3385580993986463,0.0024933550577155
SPEA2 (random_dense),258.0,55.0,0.3659388916378031,0.0032686948428533
SPEA2 (random_dense),299.0,66.0,0.3834145734006973,0.003635777986105
SPEA2 (random_dense),359.0,71.0,0.3408947233252336,0.0023457512537975
SPEA2 (random_dense),274.0,57.0,0.3761777191075219,0.0031872435342008
SPEA2 (random_dense),271.0,48.0,0.3687616131480463,0.0029188184324116
SPEA2 (random_dense),290.0,63.0,0.3901901442895573,0.004289028703769
SPEA2 (random_dense),318.0,70.0,0.3896666889691779,0.00355948306538
SPEA2 (random_dense),271.0,52.0,0.3437230116982021,0.0025326812095728
SPEA2 (random_dense),353.0,77.0,0.3753817330681293,0.0034745129056632
SPEA2 (random_dense),302.0,60.0,0.3290269362641491,0.0021671255626028
SPEA2 (random_dense),299.0,56.0,0.3885409995493252,0.0033183615766908
SPEA2 (random_dense),289.0,64.0,0.3887181280522221,0.0034117312128011
SPEA2 (random_dense),281.0,62.0,0.3871652658943489,0.0038104913209005
SPEA2 (random_dense),287.0,65.0,0.375586897966244,0.0035455705278278
SPEA2 (random_dense),274.0,47.0,0.3426062535590413,0.0024523863585783
SPEA2 (random_dense),319.0,68.0,0.3510999577580648,0.002593678156681
SPEA2 (random_dense),312.0,63.0,0.3661745317330424,0.0026428126593347
SPEA2 (random_dense),244.0,46.0,0.3680531333565864,0.0032919633492892
SPEA2 (random_dense),340.0,73.0,0.3521719858156028,0.0026222257768388
SPEA2 (random_dense),322.0,64.0,0.3913071010087661,0.0036708902807237
SPEA2 (random_dense),275.0,58.0,0.3887040618955513,0.0042826473716962
SPEA2 (random_dense),308.0,63.0,0.3780654186239292,0.0031536419866822
SPEA2 (random_dense),287.0,64.0,0.3809709145723676,0.0037000363391525
SPEA2 (random_dense),312.0,57.0,0.3232661620294599,0.0020789271906331
SPEA2 (random_dense),306.0,54.0,0.3310677698975571,0.0022173333344914
SPEA2 (random_dense),346.0,79.0,0.3864172098552863,0.0037518367928369
SPEA2 (random_dense),270.0,42.0,0.3479806934594168,0.002595957424298
SPEA2 (random_dense),332.0,64.0,0.3661881568828505,0.0027049024143939
SPEA2 (random_dense),300.0,61.0,0.3381117021276595,0.0022320824792934
SPEA2 (random_dense),297.0,51.0,0.3456461780929866,0.0024000484550336
SPEA2 (random_dense),299.0,63.0,0.3937563746768187,0.0044410497729187
SPEA2 (random_dense),297.0,63.0,0.3895933328557442,0.0035386683588264
SPEA2 (random_dense),301.0,67.0,0.3758070026625197,0.0031235595917601
SPEA2 (random_dense),316.0,69.0,0.3890216805817398,0.0033743147435762
SPEA2 (random_dense),266.0,44.0,0.3324968005119181,0.0024525960731368
SPEA2 (random_dense),337.0,63.0,0.3355798977208157,0.0021941450456037
SPEA2 (random_dense),302.0,56.0,0.3782496125123291,0.0030778423406774
SPEA2 (random_dense),273.0,46.0,0.3268970981736939,0.0023963902677896
SPEA2 (random_dense),316.0,70.0,0.3865500718197325,0.0039909391506441
SPEA2 (random_dense),277.0,61.0,0.3660259364518524,0.0030884481161621
SPEA2 (random_dense),326.0,74.0,0.3708909846408215,0.0031466639232435
SPEA2 (random_dense),273.0,50.0,0.3334372483308653,0.0024705873000478
SPEA2 (random_dense),282.0,48.0,0.323059705246215,0.0021567608177564
SPEA2 (random_dense),286.0,54.0,0.3432214948172394,0.0023741670892689
SPEA2 (random_dense),268.0,54.0,0.3608486821213083,0.0028116337355824
SPEA2 (random_dense),295.0,53.0,0.3725838442120447,0.0028088275681991
SPEA2 (random_dense),312.0,70.0,0.3854251909438079,0.0031852654738696
SPEA2 (random_dense),271.0,55.0,0.3840713407134071,0.0039879091281295
SPEA2 (random_dense),275.0,55.0,0.3477498388136686,0.0025571136693075
SPEA2 (random_dense),251.0,46.0,0.36282176259501,0.0029880723467398
SPEA2 (random_dense),276.0,55.0,0.3728768372905746,0.0029529955951198
SPEA2 (random_dense),287.0,54.0,0.3303123532755084,0.0023457268775779
SPEA2 (random_dense),328.0,61.0,0.3249329700743816,0.0021021602413375
SPEA2 (random_dense),314.0,60.0,0.3298267606270045,0.0021669051334465
SPEA2 (random_dense),289.0,59.0,0.3528736901519055,0.0025536488733965
SPEA2 (random_dense),354.0,82.0,0.3710131426052811,0.0032532130034264
SPEA2 (random_dense),342.0,72.0,0.3467167475426154,0.002556094197178
SPEA2 (random_dense),307.0,68.0,0.3901835424030309,0.0037407277432197
SPEA2 (random_dense),285.0,63.0,0.3813829787234042,0.0032982923429028
SPEA2 (random_dense),313.0,65.0,0.3714170801894274,0.0027802205869978
SPEA2 (random_dense),301.0,59.0,0.3477710233029382,0.0024030998577694
SPEA2 (random_dense),296.0,56.0,0.3658502252252252,0.0027193436776609
SPEA2 (random_dense),264.0,49.0,0.3520712443584783,0.0028007754307897
SPEA2 (random_dense),335.0,66.0,0.3271117815179422,0.0020567402148262
SPEA2 (random_dense),318.0,61.0,0.389755899014229,0.0035328374884789
SPEA2 (random_dense),265.0,50.0,0.3737254114813328,0.0030652037419011
SPEA2 (random_dense),277.0,49.0,0.3522415956166628,0.0026402253320719
SPEA2 (random_dense),285.0,58.0,0.3904877441831529,0.0039729167478476
SPEA2 (random_dense),303.0,51.0,0.3259953654939962,0.0020873556383482
SPEA2 (random_dense),293.0,56.0,0.3825914361096991,0.0033049625504485
SPEA2 (random_dense),348.0,69.0,0.3747528939430993,0.0030887353684162
SPEA2 (random_dense),317.0,65.0,0.3835939772244222,0.0031340969558912
SPEA2 (random_dense),296.0,68.0,0.3914995447575234,0.0039388085220873
SPEA2 (random_dense),329.0,63.0,0.3584955485136563,0.0025804365779791
SPEA2 (random_dense),264.0,55.0,0.3766991725768321,0.0034554958043027
SPEA2 (random_dense),329.0,74.0,0.3860317101036883,0.0036325312048029
SPEA2 (random_dense),256.0,42.0,0.3444703014184397,0.0026705808895201
SPEA2 (random_dense),315.0,59.0,0.344219295283125,0.0022712576210412
SPEA2 (random_dense),289.0,52.0,0.3251981643721318,0.0021907647529897
SPEA2 (random_dense),275.0,51.0,0.3779078014184397,0.0032689830005058
SPEA2 (random_dense),344.0,77.0,0.3719538594755072,0.0032815968223732
SPEA2 (random_dense),296.0,63.0,0.3710495735096799,0.002886332197493
SPEA2 (random_dense),307.0,66.0,0.3817370111118812,0.0033212710949463
SPEA2 (random_dense),322.0,73.0,0.3897653187084269,0.0040531122270867
SPEA2 (random_dense),292.0,58.0,0.3318335276401438,0.0022415118037682
SPEA2 (random_dense),276.0,45.0,0.3649173861650734,0.0027987024722739
SPEA2 (random_dense),328.0,57.0,0.3397471241999654,0.0022247627437644
SPEA2 (random_dense),354.0,76.0,0.3769132908602797,0.0032291844161724
SPEA2 (random_dense),337.0,64.0,0.3442083885767199,0.002328824471113
SPEA2 (random_dense),348.0,70.0,0.3513669805168338,0.0024595914281329
SPEA2 (random_dense),257.0,50.0,0.3446684328172862,0.0027495815103118
SPEA2 (random_dense),327.0,75.0,0.3824500618127399,0.0037838189977398
SPEA2 (random_dense),268.0,47.0,0.3812321371864083,0.0033024397397753
SPEA2 (random_dense),286.0,62.0,0.3906381738828547,0.0039974486350756
SPEA2 (random_dense),312.0,58.0,0.3668763638843426,0.002581714409137
SPEA2 (random_dense),336.0,75.0,0.376746664978048,0.0030892949945867
SPEA2 (random_dense),284.0,48.0,0.350963939666367,0.0025083317600464
SPEA2 (random_dense),254.0,49.0,0.359388088457028,0.0029677839495165
SPEA2 (random_dense),304.0,57.0,0.3628977696901829,0.0025979872602071
SPEA2 (random_dense),320.0,54.0,0.3364500221631206,0.0021935919032574
SPEA2 (random_dense),333.0,74.0,0.3794406108235895,0.0032936733964309
SPEA2 (random_dense),279.0,49.0,0.3837413254022725,0.003291162949088
SPEA2 (random_dense),324.0,73.0,0.3811536861921022,0.0032084837608296
