config,GD+
SMSEMOA-random_dense-1P,0.7203014945854461
SMSEMOA-random_dense-1P,0.7237236198321486
SMSEMOA-random_dense-1P,0.662777612220247
SMSEMOA-random_dense-2P,0.7841919536057833
SMSEMOA-random_dense-2P,0.7560654346416581
SMSEMOA-random_dense-2P,0.7244764956436918
SMSEMOA-random_dense-2P,0.8054202571441771
SMSEMOA-random_dense-2P,0.7174211651673531
SMSEMOA-greedy_ting-UX,0.425623242884288
SMSEMOA-greedy_ting-UX,0.39284484288329846
SMSEMOA-greedy_ting-UX,0.35036546437566163
SMSEMOA-greedy_ting-UX,0.427091945517055
SMSEMOA-greedy_ting-UX,0.3810999011663327
SMSEMOA-greedy_ting-HUX,0.41080103780377636
SMSEMOA-greedy_ting-HUX,0.4025286987750488
SMSEMOA-greedy_ting-HUX,0.380117718876895
SMSEMOA-greedy_ting-HUX,0.33315578884637387
SMSEMOA-greedy_ting-HUX,0.35825779132331276
SMSEMOA-greedy_ting-1P,0.3766065796920313
SMSEMOA-greedy_ting-1P,0.333035627576409
SMSEMOA-greedy_ting-1P,0.41220713214360166
SMSEMOA-greedy_ting-1P,0.5098478305185318
SMSEMOA-greedy_ting-1P,0.36101518821459383
SMSEMOA-greedy_ting-2P,0.5340213024663649
SMSEMOA-greedy_ting-2P,0.475025614480948
SMSEMOA-greedy_ting-2P,0.5353639921529054
SMSEMOA-greedy_ting-2P,0.38259566511232806
SMSEMOA-greedy_ting-2P,0.42063290184280955
SMSEMOA-greedy_multi-UX,0.04071253591724963
SMSEMOA-greedy_multi-UX,0.04488513404902547
SMSEMOA-greedy_multi-UX,0.04754887032440621
SMSEMOA-greedy_multi-UX,0.04234471831370656
SMSEMOA-greedy_multi-UX,0.03752441305619622
SMSEMOA-greedy_multi-HUX,0.04336909576491982
SMSEMOA-greedy_multi-HUX,0.04743294187159385
SMSEMOA-greedy_multi-HUX,0.04062179079895349
SMSEMOA-greedy_multi-HUX,0.043328235147147336
SMSEMOA-greedy_multi-HUX,0.040584528367730494
SMSEMOA-greedy_multi-1P,0.034752243983306744
SMSEMOA-greedy_multi-1P,0.03803511746504158
SMSEMOA-greedy_multi-1P,0.0396525727245535
SMSEMOA-greedy_multi-1P,0.03662337958958273
SMSEMOA-greedy_multi-1P,0.038920949487338805
