Configuración,Compacidad,Tolerancia,Disimilitud,Balance
SPEA2 (random_dense),300.0,57.0,122.2517730496454,451.6174613953019
SPEA2 (random_dense),378.0,85.0,150.48758865248226,585.7658034052587
SPEA2 (random_dense),428.0,77.0,171.48670212765958,894.6753550814853
SPEA2 (random_dense),330.0,59.0,131.4822695035461,470.6894019415517
SPEA2 (random_dense),357.0,64.0,145.68794326241135,682.1756702379164
SPEA2 (random_dense),333.0,74.0,133.8758865248227,502.7363688949249
SPEA2 (random_dense),304.0,49.0,123.17021276595744,461.1802474724611
SPEA2 (random_dense),369.0,75.0,147.19326241134752,599.8349900658933
SPEA2 (random_dense),389.0,71.0,156.11436170212767,694.2307157273269
SPEA2 (random_dense),337.0,47.0,137.18528368794327,542.101308252854
SPEA2 (random_dense),349.0,61.0,143.27482269503545,643.6656072380656
SPEA2 (random_dense),343.0,78.0,136.58421985815602,483.9875878665557
SPEA2 (random_dense),408.0,86.0,163.32801418439718,753.7931159146923
SPEA2 (random_dense),318.0,40.0,130.42464539007094,522.552832321058
SPEA2 (random_dense),337.0,71.0,135.36170212765958,560.1599517126906
SPEA2 (random_dense),383.0,76.0,152.81382978723406,669.511439942659
SPEA2 (random_dense),311.0,56.0,124.92996453900707,443.435697871084
SPEA2 (random_dense),365.0,57.0,149.36436170212767,701.6730916138528
SPEA2 (random_dense),276.0,50.0,111.10726950354608,328.0177485727573
SPEA2 (random_dense),430.0,87.0,168.96897163120568,773.30843440345
SPEA2 (random_dense),376.0,56.0,151.9991134751773,709.3005311289677
SPEA2 (random_dense),374.0,58.0,151.26063829787233,659.2405783159816
SPEA2 (random_dense),377.0,82.0,147.37765957446808,550.9637562245355
SPEA2 (random_dense),330.0,40.0,134.38386524822695,535.2914772584377
SPEA2 (random_dense),345.0,73.0,138.54255319148936,525.9325863890147
SPEA2 (random_dense),394.0,73.0,156.97074468085106,748.8333639844573
SPEA2 (random_dense),337.0,76.0,132.69060283687944,460.1746634663754
SPEA2 (random_dense),306.0,54.0,123.770390070922,414.19107360671
SPEA2 (random_dense),383.0,68.0,153.44858156028369,704.9228880589519
SPEA2 (random_dense),277.0,45.0,111.67109929078016,355.8129236142554
SPEA2 (random_dense),441.0,92.0,173.34929078014184,845.4666484331786
SPEA2 (random_dense),401.0,77.0,161.10017730496455,760.20716308913
SPEA2 (random_dense),323.0,65.0,128.4804964539007,479.82586074644047
SPEA2 (random_dense),374.0,71.0,147.61790780141845,585.3708495234139
SPEA2 (random_dense),366.0,67.0,148.23670212765958,674.4359933793581
SPEA2 (random_dense),441.0,96.0,172.86524822695034,801.8399979880284
SPEA2 (random_dense),380.0,62.0,156.0877659574468,797.4240347253658
SPEA2 (random_dense),323.0,55.0,132.91046099290782,550.8687558158545
SPEA2 (random_dense),415.0,73.0,165.39716312056737,801.5266586187813
SPEA2 (random_dense),295.0,56.0,119.73581560283688,379.7493555404656
SPEA2 (random_dense),365.0,74.0,144.2836879432624,551.9868970373718
SPEA2 (random_dense),384.0,80.0,152.38297872340425,656.2043911272068
SPEA2 (random_dense),449.0,95.0,175.48138297872342,840.9748307114841
SPEA2 (random_dense),390.0,67.0,158.45921985815602,750.9274149942162
SPEA2 (random_dense),377.0,74.0,149.30673758865248,642.3633588602182
SPEA2 (random_dense),355.0,52.0,144.18085106382978,638.3999170061873
SPEA2 (random_dense),283.0,53.0,116.10283687943264,431.273112519491
SPEA2 (random_dense),330.0,59.0,129.0434397163121,426.9883612179972
SPEA2 (random_dense),395.0,74.0,156.9255319148936,673.9554474121012
SPEA2 (random_dense),303.0,53.0,122.89716312056736,454.4433252854485
SPEA2 (random_dense),325.0,55.0,128.90248226950354,431.7422633418842
SPEA2 (random_dense),403.0,68.0,152.7695035460993,640.131268547859
SPEA2 (random_dense),370.0,63.0,143.7934397163121,644.2649569626788
SPEA2 (random_dense),304.0,52.0,118.43971631205672,407.5016850259044
SPEA2 (random_dense),394.0,85.0,149.87234042553192,604.9092349479412
SPEA2 (random_dense),335.0,73.0,128.75177304964538,523.4738443740256
SPEA2 (random_dense),331.0,61.0,129.06294326241135,548.9685558762133
SPEA2 (random_dense),343.0,50.0,131.625,473.9506870567376
SPEA2 (random_dense),302.0,67.0,116.01329787234044,398.0875891240378
SPEA2 (random_dense),351.0,67.0,135.47517730496455,593.9550575926768
SPEA2 (random_dense),358.0,66.0,138.65336879432624,615.8594567363318
SPEA2 (random_dense),312.0,71.0,121.26241134751773,449.863764398169
SPEA2 (random_dense),277.0,46.0,106.625,327.1794104609929
SPEA2 (random_dense),355.0,61.0,135.6037234042553,487.5335676965443
SPEA2 (random_dense),386.0,84.0,148.04166666666666,679.5931220449196
SPEA2 (random_dense),444.0,91.0,165.57801418439718,749.8467506664659
SPEA2 (random_dense),435.0,86.0,160.9423758865248,669.2493390360141
SPEA2 (random_dense),365.0,50.0,140.23670212765958,565.2835111098548
SPEA2 (random_dense),311.0,45.0,120.77482269503548,406.1478767416177
SPEA2 (random_dense),321.0,67.0,123.65248226950357,420.9182385191893
SPEA2 (random_dense),433.0,84.0,162.76329787234042,741.9874118190731
SPEA2 (random_dense),293.0,45.0,112.5859929078014,328.162817985765
SPEA2 (random_dense),364.0,78.0,138.56028368794327,491.6222524017914
SPEA2 (random_dense),320.0,59.0,120.18351063829788,353.6817493775462
SPEA2 (random_dense),272.0,50.0,105.375,334.7184175531915
SPEA2 (random_dense),380.0,73.0,146.54787234042553,667.299126678738
SPEA2 (random_dense),366.0,69.0,140.37677304964538,510.8429711470744
SPEA2 (random_dense),277.0,60.0,105.04875886524825,272.1190764737691
SPEA2 (random_dense),298.0,60.0,114.33067375886525,361.7018250779638
SPEA2 (random_dense),343.0,72.0,133.04521276595744,580.356998358985
SPEA2 (random_dense),307.0,63.0,117.22429078014184,380.450580170766
SPEA2 (random_dense),336.0,52.0,131.125,573.3398714539007
SPEA2 (random_dense),279.0,60.0,107.32003546099293,323.21052056611967
SPEA2 (random_dense),316.0,55.0,123.020390070922,446.436640982597
SPEA2 (random_dense),409.0,86.0,151.81826241134752,574.700127477239
SPEA2 (random_dense),389.0,82.0,149.22340425531914,712.3720763543078
SPEA2 (random_dense),449.0,91.0,167.95744680851064,789.5301041195103
SPEA2 (random_dense),392.0,82.0,150.12765957446808,646.9269654443938
SPEA2 (random_dense),402.0,68.0,154.28102836879432,702.359852843168
SPEA2 (random_dense),290.0,53.0,111.93439716312056,411.3964054876522
SPEA2 (random_dense),365.0,55.0,140.3741134751773,578.2004646396069
SPEA2 (random_dense),343.0,64.0,131.73847517730496,492.11156930612026
SPEA2 (random_dense),356.0,65.0,137.2863475177305,528.6139270849052
SPEA2 (random_dense),334.0,68.0,130.4255319148936,560.8792062773512
SPEA2 (random_dense),319.0,45.0,124.68971631205672,522.5739367989547
SPEA2 (random_dense),371.0,74.0,137.4654255319149,485.6105067338156
SPEA2 (random_dense),369.0,76.0,141.44060283687944,576.0656209131829
SPEA2 (random_dense),377.0,54.0,146.00265957446808,648.6374042741835
SPEA2 (random_dense),315.0,65.0,122.40780141843972,478.4968185704943
SPEA2 (random_dense),299.0,62.0,114.76773049645392,309.6446324380064
SPEA2 (random_dense),381.0,73.0,144.92287234042553,582.3921009695179
SPEA2 (random_dense),407.0,76.0,153.04609929078015,627.1007117348215
SPEA2 (random_dense),419.0,91.0,156.51418439716312,717.0654016397567
SPEA2 (random_dense),331.0,67.0,127.39095744680851,519.6033579485444
SPEA2 (random_dense),380.0,77.0,142.9078014184397,507.2574568683656
SPEA2 (random_dense),365.0,58.0,142.48936170212767,601.7073336351282
SPEA2 (random_dense),289.0,65.0,110.64273049645392,302.75622375006253
SPEA2 (random_dense),420.0,84.0,158.69414893617022,706.8186891693076
SPEA2 (random_dense),328.0,52.0,128.75886524822695,550.7397263719122
SPEA2 (random_dense),345.0,72.0,131.4299645390071,436.63161985689794
SPEA2 (random_dense),324.0,71.0,123.84485815602837,348.7871012210145
SPEA2 (random_dense),322.0,71.0,124.7535460992908,445.1165654393644
SPEA2 (random_dense),356.0,65.0,130.88297872340425,392.0217670137315
SPEA2 (random_dense),284.0,51.0,111.0186170212766,436.8445115625467
SPEA2 (random_dense),319.0,68.0,124.42021276595744,484.3943432171424
SPEA2 (random_dense),398.0,84.0,151.75443262411346,725.0132782241841
SPEA2 (random_dense),338.0,59.0,130.11968085106383,506.3358537988527
SPEA2 (random_dense),397.0,71.0,152.88918439716312,667.1907340865649
SPEA2 (random_dense),359.0,77.0,139.0008865248227,590.9193254552098
SPEA2 (random_dense),335.0,52.0,129.70212765957447,466.233967104271
SPEA2 (random_dense),358.0,64.0,133.23138297872342,425.1069229100656
SPEA2 (random_dense),407.0,81.0,148.75975177304966,529.9715361085966
SPEA2 (random_dense),383.0,76.0,145.1072695035461,555.379450700418
SPEA2 (random_dense),363.0,75.0,135.55673758865248,444.15458226447424
SPEA2 (random_dense),343.0,61.0,131.09574468085106,427.93764146672703
SPEA2 (random_dense),320.0,54.0,124.79875886524825,557.8291828567482
SPEA2 (random_dense),284.0,63.0,108.22606382978724,280.423185925004
SPEA2 (random_dense),309.0,56.0,119.41312056737588,385.18394132588935
SPEA2 (random_dense),263.0,47.0,99.92819148936172,277.97622651652404
SPEA2 (random_dense),310.0,51.0,121.45656028368796,452.9626519981387
SPEA2 (random_dense),409.0,82.0,155.76063829787233,723.9214293798084
SPEA2 (random_dense),415.0,80.0,154.37765957446808,611.1268767919115
SPEA2 (random_dense),317.0,64.0,121.14804964539007,433.31230116065655
SPEA2 (random_dense),365.0,65.0,140.58510638297872,586.232118605704
SPEA2 (random_dense),308.0,72.0,117.1586879432624,356.96861246290405
SPEA2 (random_dense),408.0,90.0,153.3918439716312,689.6620611387765
SPEA2 (random_dense),390.0,74.0,148.2287234042553,680.7065508525726
SPEA2 (random_dense),302.0,64.0,117.70124113475175,444.92404101277566
SPEA2 (random_dense),376.0,73.0,141.3909574468085,519.3515848988983
SPEA2 (random_dense),396.0,74.0,152.2464539007092,690.5101824606417
SPEA2 (random_dense),313.0,63.0,118.84219858156028,335.0885738896432
SPEA2 (random_dense),381.0,70.0,146.47517730496455,626.0224334792023
SPEA2 (random_dense),344.0,48.0,134.0540780141844,569.1167564194456
SPEA2 (random_dense),299.0,53.0,114.84929078014184,355.2893434686391
SPEA2 (random_dense),387.0,74.0,147.27659574468086,604.6291685528898
SPEA2 (random_dense),297.0,54.0,115.21719858156028,392.0459098825506
SPEA2 (random_dense),341.0,48.0,132.55851063829786,534.7802644484681
SPEA2 (random_dense),394.0,85.0,146.18085106382978,534.0594914742721
SPEA2 (random_dense),409.0,66.0,156.27836879432624,732.1742838639913
SPEA2 (random_dense),279.0,45.0,108.55673758865248,419.4595468034806
SPEA2 (random_dense),297.0,46.0,115.85726950354608,448.6844152394245
SPEA2 (random_dense),372.0,59.0,144.6755319148936,635.3308906745133
SPEA2 (random_dense),305.0,69.0,114.8732269503546,312.03091440948623
SPEA2 (random_dense),417.0,77.0,160.07624113475177,750.1502156581655
SPEA2 (random_dense),312.0,56.0,122.1755319148936,519.6074864191934
SPEA2 (random_dense),429.0,80.0,163.13031914893617,763.7675913875053
SPEA2 (random_dense),380.0,84.0,146.18439716312056,652.5794728635375
SPEA2 (random_dense),355.0,61.0,132.56117021276594,426.6842014674814
SPEA2 (random_dense),413.0,87.0,153.04166666666666,626.8750369385363
SPEA2 (random_dense),396.0,70.0,152.76861702127658,721.6849370944631
SPEA2 (random_dense),326.0,62.0,119.65691489361704,339.8814060849556
SPEA2 (random_dense),306.0,55.0,118.11524822695036,349.80941288164547
SPEA2 (random_dense),338.0,70.0,128.16932624113474,474.6371087659065
SPEA2 (random_dense),400.0,76.0,145.11524822695034,486.41224976107856
SPEA2 (random_dense),403.0,64.0,154.96453900709218,709.3533524470611
SPEA2 (random_dense),341.0,65.0,130.94148936170214,545.925654519389
SPEA2 (random_dense),377.0,81.0,144.6595744680851,630.6181530104113
SPEA2 (random_dense),352.0,60.0,138.3315602836879,572.8191457924639
SPEA2 (random_dense),284.0,54.0,110.81560283687944,351.7000402394237
SPEA2 (random_dense),391.0,71.0,147.8554964539007,571.4144024131078
SPEA2 (random_dense),359.0,60.0,139.88031914893617,618.8464920967253
SPEA2 (random_dense),361.0,60.0,139.88386524822695,527.4076120102102
SPEA2 (random_dense),320.0,54.0,122.48758865248227,376.8686402846929
SPEA2 (random_dense),323.0,69.0,118.94858156028369,338.13210791710657
SPEA2 (random_dense),400.0,81.0,150.25886524822695,597.2946909109198
SPEA2 (random_dense),344.0,77.0,130.31560283687944,421.2337281826882
SPEA2 (random_dense),332.0,49.0,127.26063829787236,451.70866342236303
SPEA2 (random_dense),405.0,89.0,150.12677304964538,596.525595260551
SPEA2 (random_dense),371.0,73.0,143.5921985815603,654.9719958754592
SPEA2 (random_dense),329.0,63.0,126.00975177304964,408.50256447739065
SPEA2 (random_dense),418.0,81.0,158.16046099290782,693.7712380853577
SPEA2 (random_dense),380.0,84.0,140.90514184397162,491.3394061855536
SPEA2 (random_dense),311.0,48.0,118.39450354609929,347.48177829963225
SPEA2 (random_dense),411.0,84.0,155.43085106382978,685.7647219707248
SPEA2 (random_dense),410.0,70.0,156.56028368794327,711.5867914088839
SPEA2 (random_dense),317.0,59.0,122.49113475177305,473.3438930385799
SPEA2 (random_dense),294.0,58.0,114.67287234042551,442.0321718915045
SPEA2 (random_dense),306.0,62.0,116.39982269503548,419.0626595430353
SPEA2 (random_dense),285.0,50.0,111.25,351.8701241134752
SPEA2 (random_dense),436.0,91.0,162.20124113475177,702.742303424124
SPEA2 (random_dense),292.0,49.0,113.6418439716312,472.1660505004775
SPEA2 (random_dense),405.0,82.0,150.86790780141845,559.1820197361791
SPEA2 (random_dense),377.0,78.0,145.17198581560282,612.7789315175297
SPEA2 (random_dense),287.0,61.0,109.59485815602837,301.4874558309439
SPEA2 (random_dense),387.0,69.0,148.95212765957447,664.21402029576
SPEA2 (random_dense),314.0,66.0,118.93173758865248,384.9040281864593
SPEA2 (random_dense),327.0,75.0,123.2517730496454,395.4366103314716
SPEA2 (random_dense),346.0,54.0,135.03900709219857,599.5977692268996
SPEA2 (random_dense),393.0,83.0,146.3590425531915,571.5191380903872
SPEA2 (random_dense),362.0,73.0,141.64804964539007,600.6341096712946
SPEA2 (random_dense),330.0,64.0,128.45390070921985,540.903903224183
SPEA2 (random_dense),379.0,58.0,145.26241134751774,593.3389417031344
SPEA2 (random_dense),348.0,61.0,133.8386524822695,536.956236482068
SPEA2 (random_dense),359.0,71.0,138.7881205673759,575.5552844109951
SPEA2 (random_dense),274.0,57.0,104.42996453900707,266.84261276469937
SPEA2 (random_dense),368.0,61.0,143.89361702127658,605.9957748604193
SPEA2 (random_dense),340.0,47.0,132.11524822695034,496.85905827171655
SPEA2 (random_dense),385.0,62.0,147.6081560283688,652.945749082039
SPEA2 (random_dense),375.0,78.0,137.84840425531914,441.73499745359896
SPEA2 (random_dense),303.0,65.0,114.1790780141844,314.87573248327527
SPEA2 (random_dense),343.0,65.0,130.82712765957447,442.0525619624265
SPEA2 (random_dense),310.0,60.0,119.09397163120568,397.6401055027415
SPEA2 (random_dense),330.0,73.0,125.86170212765956,460.6510864644632
SPEA2 (random_dense),288.0,44.0,112.19060283687944,438.0443443174373
SPEA2 (random_dense),427.0,91.0,158.27216312056737,650.6980903563706
SPEA2 (random_dense),345.0,79.0,132.56028368794327,465.06196871384697
SPEA2 (random_dense),301.0,59.0,110.82003546099293,305.37630070796234
SPEA2 (random_dense),388.0,62.0,148.85017730496455,609.6521985501249
SPEA2 (random_dense),395.0,79.0,150.47251773049646,634.1800957886942
SPEA2 (random_dense),298.0,47.0,115.80673758865248,403.51229503043095
SPEA2 (random_dense),269.0,55.0,103.2464539007092,298.4144377797902
SPEA2 (random_dense),362.0,63.0,138.68971631205673,498.8328020471804
SPEA2 (random_dense),293.0,56.0,113.88475177304964,415.41224976107816
SPEA2 (random_dense),336.0,54.0,131.4290780141844,602.0676651073887
SPEA2 (random_dense),318.0,45.0,123.86170212765956,475.2255545495698
SPEA2 (random_dense),398.0,77.0,151.15514184397162,665.902349447965
SPEA2 (random_dense),359.0,70.0,137.1445035460993,513.2388704982151
SPEA2 (random_dense),390.0,65.0,148.2287234042553,579.2668345405158
SPEA2 (random_dense),330.0,65.0,121.5186170212766,347.2886604987173
SPEA2 (random_dense),295.0,63.0,114.01595744680851,388.65577372868574
SPEA2 (random_dense),324.0,62.0,126.33865248226952,486.9314137870323
SPEA2 (random_dense),433.0,91.0,162.56205673758865,736.084801443589
SPEA2 (random_dense),348.0,56.0,135.16578014184398,556.3847509871238
SPEA2 (random_dense),393.0,62.0,151.99822695035462,702.0709188421116
SPEA2 (random_dense),397.0,86.0,147.44148936170214,574.8582786328651
SPEA2 (random_dense),296.0,49.0,115.35283687943264,443.7974919521151
SPEA2 (random_dense),411.0,84.0,152.354609929078,625.4699964790509
SPEA2 (random_dense),377.0,82.0,143.4627659574468,540.5340746189823
SPEA2 (random_dense),402.0,82.0,153.96897163120568,686.2782925594788
SPEA2 (random_dense),368.0,81.0,142.78989361702128,596.4886567262712
SPEA2 (random_dense),340.0,55.0,129.09840425531914,435.0904939075
SPEA2 (random_dense),370.0,59.0,141.31028368794327,542.5597524017904
SPEA2 (random_dense),317.0,61.0,122.21187943262412,410.1705326379458
SPEA2 (random_dense),353.0,79.0,136.81648936170214,556.7615366115882
SPEA2 (random_dense),396.0,79.0,148.09840425531914,534.1064513543068
SPEA2 (random_dense),351.0,74.0,131.31028368794327,405.0739367989535
SPEA2 (random_dense),376.0,69.0,139.05673758865248,460.1279865197933
SPEA2 (random_dense),353.0,63.0,134.82890070921985,461.1737392170915
SPEA2 (random_dense),273.0,57.0,105.6436170212766,337.18504791006467
SPEA2 (random_dense),321.0,69.0,120.35195035460993,372.8433295294506
SPEA2 (random_dense),352.0,74.0,137.0868794326241,517.5527356521307
SPEA2 (random_dense),373.0,81.0,140.20744680851064,517.8576750414968
SPEA2 (random_dense),299.0,67.0,116.33865248226952,441.6264492480259
SPEA2 (random_dense),424.0,81.0,156.77304964539007,617.9307630400881
SPEA2 (random_dense),293.0,62.0,113.4663120567376,338.7719147678685
SPEA2 (random_dense),412.0,75.0,149.11613475177305,539.0228602371612
SPEA2 (random_dense),350.0,68.0,129.6684397163121,372.8155996931747
SPEA2 (random_dense),333.0,46.0,130.89361702127658,558.719179115738
SPEA2 (random_dense),328.0,49.0,128.24822695035462,493.0376741612596
SPEA2 (random_dense),291.0,57.0,111.41312056737588,335.3470618932648
SPEA2 (random_dense),321.0,72.0,123.37411347517732,401.303301519038
SPEA2 (random_dense),335.0,72.0,126.53457446808513,364.1353294288515
SPEA2 (random_dense),365.0,71.0,133.70744680851064,441.5066112117096
SPEA2 (random_dense),390.0,74.0,143.06117021276594,489.5609745171264
SPEA2 (random_dense),397.0,68.0,148.48138297872342,593.320575392335
SPEA2 (random_dense),321.0,53.0,125.8005319148936,490.6153543269968
SPEA2 (random_dense),357.0,68.0,135.33599290780143,455.87735699285753
