config,Hypervolume
NSGA2-greedy_ting-HUX,0.5010548279067413
NSGA2-greedy_ting-HUX,0.4845841863957663
NSGA2-greedy_ting-HUX,0.5010298679702057
NSGA2-greedy_ting-HUX,0.49390093075757696
NSGA2-greedy_ting-HUX,0.517295442943775
NSGA2-greedy_ting-HUX,0.4972892984800571
NSGA2-greedy_ting-HUX,0.501703105866744
NSGA2-greedy_ting-1P,0.45199817353757554
NSGA2-greedy_ting-1P,0.45133317423629665
NSGA2-greedy_ting-1P,0.44635045684632
NSGA2-greedy_ting-1P,0.4427365345399385
NSGA2-greedy_ting-1P,0.45702715429074836
NSGA2-greedy_ting-1P,0.44209762966436233
NSGA2-greedy_ting-1P,0.4535031209949679
NSGA2-greedy_ting-1P,0.43724686086322323
NSGA2-greedy_ting-1P,0.4472503280236281
NSGA2-greedy_ting-1P,0.4439763601443176
NSGA2-greedy_ting-1P,0.44662100876836175
NSGA2-greedy_ting-1P,0.4698230951269432
NSGA2-greedy_ting-1P,0.45333878705265584
NSGA2-greedy_ting-1P,0.44848618427583264
