config,MaxToleranceRate
NSGA2-random_dense-1P,0.22580645161290322
NSGA2-random_dense-1P,0.2222222222222222
NSGA2-random_dense-1P,0.2222222222222222
NSGA2-random_dense-2P,0.22551928783382788
NSGA2-random_dense-2P,0.2246376811594203
NSGA2-random_dense-2P,0.23
NSGA2-random_dense-2P,0.23202614379084968
NSGA2-random_dense-2P,0.2356902356902357
NSGA2-random_dense-2P,0.23372781065088757
NSGA2-random_dense-2P,0.2287390029325513
NSGA2-random_dense-2P,0.2297734627831715
NSGA2-random_dense-2P,0.2313167259786477
NSGA2-random_dense-2P,0.23170731707317074
NSGA2-random_dense-2P,0.23104693140794225
NSGA2-random_dense-2P,0.2268041237113402
NSGA2-random_dense-2P,0.22468354430379747
NSGA2-random_dense-2P,0.22916666666666666
NSGA2-random_dense-2P,0.22847682119205298
NSGA2-random_dense-2P,0.229607250755287
NSGA2-random_dense-2P,0.23346303501945526
NSGA2-random_dense-2P,0.22349570200573066
NSGA2-random_dense-2P,0.23121387283236994
NSGA2-random_dense-2P,0.23170731707317074
NSGA2-random_dense-2P,0.23659305993690852
NSGA2-random_dense-2P,0.22372881355932203
NSGA2-random_dense-2P,0.2408026755852843
NSGA2-random_dense-2P,0.22375690607734808
NSGA2-random_dense-2P,0.23100303951367782
NSGA2-random_dense-2P,0.23310810810810811
NSGA2-random_dense-2P,0.22364217252396165
NSGA2-random_dense-2P,0.23102310231023102
NSGA2-random_dense-2P,0.22841225626740946
NSGA2-random_dense-2P,0.23958333333333334
NSGA2-random_dense-2P,0.2254335260115607
NSGA2-greedy_ting-UX,0.2392857142857143
NSGA2-greedy_ting-UX,0.23220973782771537
NSGA2-greedy_ting-UX,0.23780487804878048
NSGA2-greedy_ting-UX,0.24
NSGA2-greedy_ting-UX,0.24696356275303644
NSGA2-greedy_ting-UX,0.24817518248175183
NSGA2-greedy_ting-UX,0.24242424242424243
NSGA2-greedy_ting-UX,0.25
NSGA2-greedy_ting-UX,0.25
NSGA2-greedy_ting-UX,0.2375
NSGA2-greedy_ting-UX,0.24752475247524752
NSGA2-greedy_ting-UX,0.24083769633507854
NSGA2-greedy_ting-UX,0.24170616113744076
NSGA2-greedy_ting-UX,0.24444444444444444
NSGA2-greedy_ting-UX,0.24609375
NSGA2-greedy_ting-UX,0.24603174603174602
NSGA2-greedy_ting-UX,0.24175824175824176
NSGA2-greedy_ting-UX,0.24358974358974358
NSGA2-greedy_ting-UX,0.24516129032258063
NSGA2-greedy_ting-UX,0.25
NSGA2-greedy_ting-UX,0.23863636363636365
NSGA2-greedy_ting-UX,0.23809523809523808
NSGA2-greedy_ting-UX,0.25
NSGA2-greedy_ting-UX,0.23728813559322035
NSGA2-greedy_ting-UX,0.2425531914893617
NSGA2-greedy_ting-UX,0.24107142857142858
NSGA2-greedy_ting-UX,0.24267782426778242
NSGA2-greedy_ting-UX,0.25229357798165136
NSGA2-greedy_ting-UX,0.24528301886792453
NSGA2-greedy_ting-UX,0.24
NSGA2-greedy_ting-UX,0.2553191489361702
NSGA2-greedy_ting-HUX,0.24
NSGA2-greedy_ting-HUX,0.24503311258278146
NSGA2-greedy_ting-HUX,0.23983739837398374
NSGA2-greedy_ting-HUX,0.25210084033613445
NSGA2-greedy_ting-HUX,0.24293785310734464
NSGA2-greedy_ting-HUX,0.2425531914893617
NSGA2-greedy_ting-HUX,0.24561403508771928
NSGA2-greedy_ting-HUX,0.242914979757085
NSGA2-greedy_ting-HUX,0.2412280701754386
NSGA2-greedy_ting-HUX,0.25101214574898784
NSGA2-greedy_ting-HUX,0.25133689839572193
NSGA2-greedy_ting-HUX,0.24535315985130113
NSGA2-greedy_ting-HUX,0.24553571428571427
NSGA2-greedy_ting-HUX,0.25
NSGA2-greedy_ting-HUX,0.24125874125874125
NSGA2-greedy_ting-HUX,0.24210526315789474
NSGA2-greedy_ting-HUX,0.2552083333333333
NSGA2-greedy_ting-HUX,0.24848484848484848
NSGA2-greedy_ting-HUX,0.2441860465116279
NSGA2-greedy_ting-HUX,0.2463768115942029
NSGA2-greedy_ting-HUX,0.24489795918367346
NSGA2-greedy_ting-HUX,0.24855491329479767
NSGA2-greedy_ting-HUX,0.24083769633507854
NSGA2-greedy_ting-HUX,0.25
NSGA2-greedy_ting-HUX,0.25
NSGA2-greedy_ting-HUX,0.25
NSGA2-greedy_ting-HUX,0.25
NSGA2-greedy_ting-HUX,0.24444444444444444
NSGA2-greedy_ting-HUX,0.2482758620689655
NSGA2-greedy_ting-HUX,0.2468354430379747
NSGA2-greedy_ting-HUX,0.2459016393442623
NSGA2-greedy_ting-1P,0.22685185185185186
NSGA2-greedy_ting-1P,0.22525597269624573
NSGA2-greedy_ting-1P,0.2229299363057325
NSGA2-greedy_ting-1P,0.21862348178137653
NSGA2-greedy_ting-1P,0.22764227642276422
NSGA2-greedy_ting-1P,0.22602739726027396
NSGA2-greedy_ting-1P,0.225531914893617
NSGA2-greedy_ting-1P,0.23148148148148148
NSGA2-greedy_ting-1P,0.22633744855967078
NSGA2-greedy_ting-1P,0.21813031161473087
NSGA2-greedy_ting-1P,0.22727272727272727
NSGA2-greedy_ting-1P,0.22077922077922077
NSGA2-greedy_ting-1P,0.23255813953488372
NSGA2-greedy_ting-1P,0.2191780821917808
NSGA2-greedy_ting-1P,0.2215568862275449
NSGA2-greedy_ting-1P,0.23293172690763053
NSGA2-greedy_ting-1P,0.21428571428571427
NSGA2-greedy_ting-1P,0.22327044025157233
NSGA2-greedy_ting-1P,0.2191780821917808
