algorithm,init,crossover,run,seed,Range,MinSum,SumMin,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,Hypervolume,IGD+,GD+,elapsed_sec,n_solutions_final_front,n_infeasible_final_front
SPEA2,random_dense,2P,3,771308447,1.1577801272559638,1.4817809464198732,1.0716722603551034,0.22739018087855298,0.18089293011108554,139.74074790457766,0.40634234907237177,0.5362340397988188,0.8001664734718357,388.13329815864563,220,0
SPEA2,random_dense,2P,4,339922289,1.2527449576152514,1.5149957961332143,1.0344488279873276,0.2168141592920354,0.1764353195105711,150.4163563829787,0.41132828808008554,0.5953835546432831,0.9107759491493203,279.8509383201599,220,0
SPEA2,random_dense,2P,5,328195881,1.1553246652360927,1.4895866594009506,1.099290746506189,0.22727272727272727,0.17502329443008594,134.40504916183107,0.39518517813342946,0.5221666982820635,0.7708545906039977,313.7593982219696,220,0
SPEA2,greedy_ting,UX,1,637067155,1.9622312711935255,1.5268688128372265,0.8205823437134796,0.22014925373134328,0.16157815316193283,104.88994600257898,0.39797903641501775,0.04292402034766145,0.5707553529616909,390.7633798122406,220,0
SPEA2,greedy_ting,UX,2,2006477345,1.8964431996792261,1.5387363504128713,0.8109378414402901,0.22580645161290322,0.15839082902966856,103.05768455834945,0.41099807139068695,0.103831843727136,0.5712931639048721,279.0200865268707,220,0
SPEA2,greedy_ting,UX,3,1767708285,2.1466490247680197,1.5801984174496617,0.739253018589882,0.21084337349397592,0.13788404097165174,107.75097517730497,0.40970185664868464,0.05977187649287858,0.6258542449701633,320.00211906433105,220,0
SPEA2,greedy_ting,UX,4,1336322127,1.9874683615969633,1.537449010945276,0.797270661129782,0.22406639004149378,0.16022754103184103,102.6275991295938,0.40750395340589424,0.06723178699151408,0.5552431449007099,379.3762946128845,220,0
SPEA2,greedy_ting,UX,5,1324595719,1.6973626049648913,1.5437476224579276,0.9107514217462022,0.22456140350877193,0.16418803684898484,112.12574145712443,0.39775451385493876,0.173320118539477,0.6156746356392383,387.6348922252655,220,0
SPEA2,greedy_ting,HUX,1,2052312784,1.8308232232366912,1.5486768555371297,0.8828736371795668,0.22897196261682243,0.16579348959895687,100.10998952288847,0.3815595650552307,0.06924006284897129,0.530950860286963,387.75751423835754,220,0
SPEA2,greedy_ting,HUX,2,1274239327,1.883492245552055,1.510040206380711,0.8277369915381673,0.2275132275132275,0.16012003252239507,108.28091150870407,0.4087147917003606,0.09777023352875516,0.5847465835149832,351.4933042526245,220,0
SPEA2,greedy_ting,HUX,3,1035470267,2.0303711745064716,1.5383350471645796,0.7778288042612171,0.232,0.15960580927249562,104.24454787234043,0.4146996479498777,0.05625257345135726,0.5777844784098786,293.19360423088074,220,0
SPEA2,greedy_ting,HUX,4,604084109,1.899838051467238,1.5010967989727109,0.8098604149200537,0.22647058823529412,0.16765815220361666,106.86369277885235,0.418622763939623,0.10730245315088156,0.5772777439994254,274.9010200500488,220,0
SPEA2,greedy_ting,HUX,5,592357701,1.8069211398187641,1.5313844918465822,0.8741100563025367,0.22191011235955055,0.15886591829615404,105.89543036750484,0.4006771276589612,0.1529693442707996,0.5792389047065533,261.53239822387695,220,0
SPEA2,greedy_ting,1P,1,889125292,1.7521540358759922,1.4933434664311085,0.8851642021166006,0.22608695652173913,0.16283697873018813,113.42641038039973,0.4260245861635009,0.24176969765972833,0.6405985762626185,399.58273696899414,220,0
SPEA2,greedy_ting,1P,2,111051835,1.7631950821694522,1.5332831719183055,0.9190785378675883,0.22121212121212122,0.13844775678184565,104.23042794970985,0.39495264429742966,0.19529125156091734,0.5940285802899441,406.5338706970215,220,0
SPEA2,greedy_ting,1P,3,2019766422,1.9876529428929268,1.5064748545255922,0.804938722792239,0.22070844686648503,0.1394620375373097,108.29294003868473,0.42987556252980585,0.1731865172042737,0.6307837052991979,260.4397919178009,220,0
SPEA2,greedy_ting,1P,4,1588380264,1.8748446712054223,1.5263650086317213,0.833714505470845,0.22529644268774704,0.14142214584017337,103.84525709219858,0.4174841334633457,0.1446417597631092,0.5838812003766138,418.1129846572876,220,0
SPEA2,greedy_ting,1P,5,1576653856,1.7810478520206154,1.5461860120694428,0.874140756410441,0.22485207100591717,0.14622475952500413,117.49435444874274,0.41993053485183196,0.24097788373863166,0.6707778356878276,312.4812638759613,220,0
SPEA2,greedy_ting,2P,1,274383947,1.639115162813979,1.5438439740757675,0.9483098642118197,0.21929824561403508,0.1544897716692558,113.74890796260478,0.40724264760245743,0.27884740305625344,0.6453019823363664,284.5863094329834,220,0
SPEA2,greedy_ting,2P,2,1643794137,1.421431433586333,1.5923353415702084,1.1055872507745226,0.2175732217573222,0.12836761027554752,106.15510960670535,0.34820967650689905,0.2850002717174202,0.6025728826436204,391.98042011260986,220,0
SPEA2,greedy_ting,2P,3,1405025077,1.5318790858309983,1.5507510502730597,0.9727299612795558,0.22492401215805471,0.16621822945058604,111.66337040618954,0.40270194336420995,0.2847738022371992,0.6250054849522519,245.9312446117401,220,0
SPEA2,greedy_ting,2P,4,973638919,1.6000316119147162,1.5424054256234372,0.9815370647659712,0.22813688212927757,0.14911829678048422,103.99196889103803,0.3824970916943288,0.20596781744003173,0.5668963221270361,268.9615423679352,220,0
SPEA2,greedy_ting,2P,5,961912511,1.7206966941195307,1.5098085529070888,0.8999613201009136,0.2267080745341615,0.15778755277906434,109.86606221792394,0.4169849735401471,0.2352982969700865,0.6281977280131684,300.41095089912415,220,0
SPEA2,greedy_multi,UX,1,1858176650,0.3207411657357465,1.8402523910560058,1.751722875717177,0.26785714285714285,0.15641016489269458,20.768367182462928,0.06269078126735578,0.011256677584172682,0.0651970998233833,349.3532454967499,220,0
SPEA2,greedy_multi,UX,2,1080103193,0.32079718356897774,1.8486594023890897,1.7580099101347586,0.25925925925925924,0.15504199844924887,20.75036266924565,0.05926133182902224,0.001849317174200323,0.06508494717150534,357.36702394485474,220,0
SPEA2,greedy_multi,UX,3,841334133,0.33750412237867594,1.8324688011471748,1.73924749651048,0.2692307692307692,0.16104145298455527,22.40647969052224,0.0665150056774913,0.014915153159946088,0.07172239500198797,288.4477927684784,220,0
SPEA2,greedy_multi,UX,4,409947975,0.3109467460352317,1.8390033218031,1.7561502637949116,0.2727272727272727,0.17223737697024602,22.092428272082525,0.06218236089627894,0.014865344773650525,0.0701201978708608,341.186261177063,220,0
SPEA2,greedy_multi,UX,5,398221567,0.3114006447528367,1.8494676515248814,1.7609366053722844,0.25925925925925924,0.17067113309010998,23.1931334622824,0.06085984001363414,0.01492605476669256,0.07476322705951507,310.7137761116028,220,0
