config,GD+
NSGA2-random_dense-1P,0.8162347839584072
NSGA2-random_dense-1P,0.7967270237912536
NSGA2-random_dense-1P,0.7476610897151411
NSGA2-random_dense-1P,0.7808418323694778
NSGA2-random_dense-1P,0.7605061147844748
NSGA2-random_dense-1P,0.8346496796541996
NSGA2-random_dense-1P,0.7642471495098611
NSGA2-random_dense-1P,0.8075862695151484
NSGA2-random_dense-1P,0.7478225344049476
NSGA2-random_dense-1P,0.8048479343577493
NSGA2-random_dense-1P,0.7598842820941929
NSGA2-random_dense-2P,0.7841756092283747
NSGA2-random_dense-2P,0.7640551781071762
NSGA2-random_dense-2P,0.7993384805960542
NSGA2-random_dense-2P,0.7537763355909853
NSGA2-random_dense-2P,0.7557435874198986
NSGA2-random_dense-2P,0.7587076352719068
NSGA2-random_dense-2P,0.8063803899682271
NSGA2-random_dense-2P,0.759556437046125
NSGA2-random_dense-2P,0.7893161905308812
NSGA2-random_dense-2P,0.7645570178799297
NSGA2-random_dense-2P,0.7872570823288014
NSGA2-random_dense-2P,0.8082252094672793
NSGA2-random_dense-2P,0.7923792030667237
NSGA2-random_dense-2P,0.7363142223592186
NSGA2-random_dense-2P,0.8290960439774416
NSGA2-random_dense-2P,0.8187892338193021
NSGA2-random_dense-2P,0.769814665258789
NSGA2-random_dense-2P,0.8080225546316769
NSGA2-random_dense-2P,0.750308985846053
NSGA2-random_dense-2P,0.7734306240301764
NSGA2-random_dense-2P,0.7804692396880438
NSGA2-random_dense-2P,0.8023780454894172
NSGA2-random_dense-2P,0.7840217462677496
NSGA2-random_dense-2P,0.8100119221478306
NSGA2-random_dense-2P,0.762754196680269
NSGA2-random_dense-2P,0.7789186555269895
NSGA2-random_dense-2P,0.7959879136346537
NSGA2-random_dense-2P,0.754524333640213
NSGA2-random_dense-2P,0.8234018352119694
NSGA2-random_dense-2P,0.8009122708603109
NSGA2-random_dense-2P,0.802573878002889
NSGA2-greedy_ting-UX,0.5227231054801064
NSGA2-greedy_ting-UX,0.5447851770426444
NSGA2-greedy_ting-UX,0.51775518967589
NSGA2-greedy_ting-UX,0.5304113421468796
NSGA2-greedy_ting-UX,0.4866109992721732
NSGA2-greedy_ting-UX,0.5167372982256473
NSGA2-greedy_ting-UX,0.5515801597130645
NSGA2-greedy_ting-UX,0.5115471418701523
NSGA2-greedy_ting-UX,0.5492943347705805
NSGA2-greedy_ting-UX,0.5441955570482581
NSGA2-greedy_ting-UX,0.5048652106869295
NSGA2-greedy_ting-UX,0.5145575943899634
NSGA2-greedy_ting-UX,0.5162872588389474
NSGA2-greedy_ting-UX,0.5229403705353998
NSGA2-greedy_ting-UX,0.5599993773195121
NSGA2-greedy_ting-UX,0.5435306075058285
NSGA2-greedy_ting-UX,0.5308716486952003
NSGA2-greedy_ting-UX,0.5287677113148094
NSGA2-greedy_ting-UX,0.5080336690880481
NSGA2-greedy_ting-UX,0.5642514820968343
NSGA2-greedy_ting-UX,0.5180409418153484
NSGA2-greedy_ting-UX,0.5315440060792742
NSGA2-greedy_ting-UX,0.5322582374011485
NSGA2-greedy_ting-UX,0.5112889371874716
NSGA2-greedy_ting-UX,0.5164852083832628
NSGA2-greedy_ting-UX,0.5171708670439883
NSGA2-greedy_ting-UX,0.5353172522642257
NSGA2-greedy_ting-UX,0.5351104969518807
NSGA2-greedy_ting-UX,0.527073930023074
NSGA2-greedy_ting-UX,0.5368999375943193
NSGA2-greedy_ting-UX,0.5092698155129392
NSGA2-greedy_ting-HUX,0.5006861497076813
NSGA2-greedy_ting-HUX,0.5354315791631495
NSGA2-greedy_ting-HUX,0.5037717918463127
NSGA2-greedy_ting-HUX,0.525734393999624
NSGA2-greedy_ting-HUX,0.5306902700421713
NSGA2-greedy_ting-HUX,0.5276942560484703
NSGA2-greedy_ting-HUX,0.5666361205160686
NSGA2-greedy_ting-HUX,0.533228132513589
NSGA2-greedy_ting-HUX,0.5101401550682015
NSGA2-greedy_ting-HUX,0.5388149727007093
NSGA2-greedy_ting-HUX,0.5052678806135329
NSGA2-greedy_ting-HUX,0.5163080286420865
NSGA2-greedy_ting-HUX,0.5180854513653459
NSGA2-greedy_ting-HUX,0.5464173110297386
