algorithm,init,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
MOEAD_TCHE,random_dense,1,1100023544,286.3638641834259,104,88,0.2583628112129532,0.4616213779725001,0.4928330876292271,0.9124951528023102,0.22377622377622378,0.20442485389424458,0.385111990742408,0.000498849728940943
MOEAD_TCHE,random_dense,2,866024436,285.37422037124634,97,78,0.17811471853796224,0.5063877836051336,0.5315155753047847,0.8653099344515903,0.21630094043887146,0.20227799601037771,0.3724138114320202,0.00048240131014510386
MOEAD_TCHE,random_dense,3,1932160266,279.5271944999695,110,77,0.28900367820566286,0.4647731547768343,0.5009984342044308,0.9081167502232388,0.2169811320754717,0.19779051119958058,0.3793374938677138,0.0004913698107094738
MOEAD_TCHE,random_dense,4,258655455,285.65600180625916,114,66,0.2460442214110348,0.4499785533535503,0.4829573737956203,0.9250776406979072,0.2185430463576159,0.19942635480925244,0.3841605086000836,0.0004976172391192793
MOEAD_TCHE,random_dense,5,1667010314,282.42755341529846,100,84,0.17896747886206774,0.4950174915155827,0.5173605596031523,0.8779099026368952,0.22591362126245848,0.21038790503537044,0.3779424773470351,0.0004895627944909781
MOEAD_TCHE,random_dense,6,1889551943,288.59596586227417,114,76,0.2349430078543766,0.44598881492862036,0.4845299310888318,0.9290350092301527,0.2236842105263158,0.2068931787536889,0.3829218206868598,0.0004960127210969687
MOEAD_TCHE,random_dense,7,1584325836,222.0796685218811,104,76,0.26494350412054385,0.46927931083618024,0.5026538171617695,0.9041259904802059,0.21725239616613418,0.2017087769711851,0.37698535419672896,0.0004883229976641567
MOEAD_TCHE,random_dense,8,1354042651,289.63096356391907,111,69,0.23592315938109726,0.48301573508125173,0.5172297561456985,0.8903283748765879,0.21428571428571427,0.196153886792008,0.36553314527130554,0.00047348853014417817
MOEAD_TCHE,random_dense,9,1455881800,276.0731964111328,115,68,0.23623252315886,0.4607009177992929,0.48731883437807516,0.9136644291921748,0.23076923076923078,0.20799814110615036,0.38654858228067296,0.0005007105988091619
MOEAD_TCHE,random_dense,10,1338225688,276.43855381011963,114,67,0.2559420229642845,0.4529850041418781,0.48329369468745315,0.9218677929190813,0.22666666666666666,0.2069215501839106,0.3856584740878682,0.000499557608922109
