algorithm,init,run,seed,f1_compactness,f2_transformed_tolerance,f3_transformed_hamming_avg,f4_balance_var
NSGA2,random_sparse,1,226426964,15.0,1.0,2.635514018691589,0.01187012725718021
NSGA2,random_sparse,1,226426964,102.0,0.05263157894736842,3.216370345521637,0.0021267509095496497
NSGA2,random_sparse,1,226426964,41.0,0.14285714285714285,2.7257617728531853,0.005923020358252379
NSGA2,random_sparse,1,226426964,113.0,0.045454545454545456,3.0851748759530433,0.002098379848212612
NSGA2,random_sparse,1,226426964,54.0,0.16666666666666666,3.1907805133577787,0.0034395227305485518
NSGA2,random_sparse,1,226426964,110.0,0.045454545454545456,3.002976838742467,0.002318653880568714
NSGA2,random_sparse,1,226426964,36.0,1.0,6.557080574842565,0.001533559842133204
NSGA2,random_sparse,1,226426964,11.0,1.0,1.9862333920281732,0.026070869348241953
NSGA2,random_sparse,1,226426964,38.0,0.25,2.542952064546749,0.007956848093803587
NSGA2,random_sparse,1,226426964,34.0,0.5,5.588226723007431,0.0018090927948194923
NSGA2,random_sparse,1,226426964,61.0,0.125,3.989332096474954,0.002253031984813801
NSGA2,random_sparse,1,226426964,69.0,0.08333333333333333,2.906130983496378,0.0032759975149767744
NSGA2,random_sparse,1,226426964,16.0,1.0,2.4808247422680414,0.012200519728124543
NSGA2,random_sparse,1,226426964,21.0,0.5,2.83586735304681,0.008708146735548154
NSGA2,random_sparse,1,226426964,10.0,1.0,1.9950477538026177,0.022622573059705196
NSGA2,random_sparse,1,226426964,10.0,1.0,2.102124487513977,0.021785844524923163
NSGA2,random_sparse,1,226426964,9.0,1.0,2.1176470588235294,0.024620217143857807
NSGA2,random_sparse,1,226426964,42.0,0.5,5.003273840954694,0.0022411618510808345
NSGA2,random_sparse,1,226426964,84.0,0.09090909090909091,3.3494291067199264,0.002304006880729146
NSGA2,random_sparse,1,226426964,71.0,0.08333333333333333,2.8377861243001914,0.003680383078962748
NSGA2,random_sparse,1,226426964,97.0,0.058823529411764705,3.209621589909064,0.002149046992748522
NSGA2,random_sparse,1,226426964,39.0,0.5,5.357690902447936,0.0017281898424818956
NSGA2,random_sparse,1,226426964,29.0,1.0,6.865057712486884,0.0017185029986086628
NSGA2,random_sparse,1,226426964,39.0,0.3333333333333333,5.269134028027309,0.002218979865604688
NSGA2,random_sparse,1,226426964,9.0,1.0,2.0659340659340657,0.025049623966303242
NSGA2,random_sparse,1,226426964,50.0,0.3333333333333333,4.953451607236958,0.0016546237613802185
NSGA2,random_sparse,1,226426964,14.0,1.0,2.469043151969981,0.013213377247684949
NSGA2,random_sparse,1,226426964,18.0,1.0,3.9144013880855986,0.006575270137410166
NSGA2,random_sparse,1,226426964,100.0,0.05555555555555555,3.138215001112842,0.0021655600824908223
NSGA2,random_sparse,1,226426964,50.0,0.14285714285714285,3.528970091352772,0.00294042427443288
NSGA2,random_sparse,1,226426964,38.0,0.5,6.489629068887206,0.0014878427744456201
NSGA2,random_sparse,1,226426964,32.0,1.0,7.105511811023622,0.0015946935044766266
NSGA2,random_sparse,1,226426964,11.0,1.0,1.988142925813171,0.02248392787290989
NSGA2,random_sparse,1,226426964,48.0,0.2,4.030070710829922,0.002481791057290005
NSGA2,random_sparse,1,226426964,119.0,0.04,2.981541947091357,0.002314211740404093
NSGA2,random_sparse,1,226426964,63.0,0.14285714285714285,3.697975750637456,0.002281759378037305
NSGA2,random_sparse,1,226426964,31.0,1.0,6.675830469644903,0.0017423617192430217
NSGA2,random_sparse,1,226426964,60.0,0.1111111111111111,3.1235000923020118,0.0031793302091891328
NSGA2,random_sparse,1,226426964,11.0,1.0,2.262169553327256,0.0183437462717216
NSGA2,random_sparse,1,226426964,104.0,0.05,3.1829824180594746,0.0021179503623482876
NSGA2,random_sparse,1,226426964,54.0,0.2,4.137200298852136,0.0023585676747670675
NSGA2,random_sparse,1,226426964,72.0,0.09090909090909091,3.4558529424279816,0.002304211935776752
NSGA2,random_sparse,1,226426964,20.0,0.3333333333333333,2.4005107469674396,0.01043438930385796
NSGA2,random_sparse,1,226426964,114.0,0.043478260869565216,3.048287305914424,0.0021784032095268214
NSGA2,random_sparse,1,226426964,124.0,0.04,3.022690927950901,0.0022008255883039962
NSGA2,random_sparse,1,226426964,24.0,0.3333333333333333,2.369955353234702,0.009451449612608217
NSGA2,random_sparse,1,226426964,37.0,0.5,5.827422507679419,0.001695586824145671
NSGA2,random_sparse,1,226426964,19.0,0.5,2.3174740484429064,0.010597821581345231
NSGA2,random_sparse,1,226426964,12.0,0.5,2.0115916183682567,0.018701066266158414
NSGA2,random_sparse,1,226426964,43.0,0.5,5.714420358152687,0.001437093159681387
NSGA2,random_sparse,1,226426964,10.0,1.0,1.9908224496999647,0.024001779337055714
NSGA2,random_sparse,1,226426964,9.0,1.0,1.9956752506388835,0.025675211567468086
