algorithm,init,run,seed,elapsed_sec,n_solutions_final_front,n_infeasible_final_front,Range,SumMin,MinSum,Hypervolume,MaxToleranceRate,AvgToleranceRate,AvgHammingDistance,avg_h_norm
NSGA2,greedy_hybrid,2,531487409,128.36100912094116,198,2,2.1557378167017243,0.12524951515269434,0.35524681511685985,1.2440403123713968,0.2103448275862069,0.08749227326820676,0.34232122990309133,0.00044342128225789034
NSGA2,greedy_hybrid,3,835645011,131.6920301914215,200,0,1.9964743274234729,0.1293570222193321,0.35857553111068524,1.243585434981728,0.2159468438538206,0.08655613393263079,0.35305146790078695,0.00045732055427563076
NSGA2,greedy_hybrid,4,1961139829,131.25516486167908,200,0,2.042218207347711,0.12651604214969328,0.3531523362667415,1.2346061143396598,0.21364985163204747,0.08900170609139003,0.3513005404806199,0.00045505251357593255
NSGA2,greedy_hybrid,5,887727076,132.5331916809082,200,0,2.032630714044555,0.1269003220674457,0.3696024693370482,1.2355009597747328,0.21052631578947367,0.09014075314802339,0.3502521550156391,0.0004536945013155947
NSGA3,random_sparse,1,1287886619,132.69531536102295,81,0,1.3015821175296816,0.2109277322237125,0.2871296939754899,1.1880801602186248,0.23255813953488372,0.08975198614515417,0.4178362221073838,0.0005412386296727769
NSGA3,random_sparse,2,2129655032,132.21504878997803,80,0,1.3220143062920358,0.21413513204167695,0.3072873039542221,1.184959255887451,0.21153846153846154,0.08339351176779636,0.3973859284440839,0.0005147486119742019
NSGA3,random_sparse,3,286328987,74.70572233200073,82,0,1.3045968889045672,0.2027387029058066,0.2979157293149793,1.1912348280249019,0.21951219512195122,0.07760913580530393,0.41166968847712193,0.0005332508918097434
NSGA3,random_sparse,4,1411823805,83.1969051361084,83,0,1.35176219911031,0.2136376291027808,0.2853637556728347,1.1857090823795338,0.2391304347826087,0.08621030284434034,0.3966370511436044,0.0005137785636575187
NSGA3,random_sparse,5,338411052,130.14220690727234,78,0,1.296721981377619,0.23056236801237953,0.30845205274303134,1.1649715846381115,0.20930232558139536,0.08395030074252927,0.4069320129986898,0.0005271140064749867
NSGA3,random_dense,1,2943034,126.18893575668335,49,0,0.31484528371590753,0.36487695596514125,0.40185651057338506,1.0180283744766365,0.2675438596491228,0.23419323574957998,0.3944023382232188,0.0005108838578020969
NSGA3,random_dense,2,844711447,129.96656227111816,47,0,0.3056891197437105,0.40117719999814017,0.4195954949339347,0.9775285610447435,0.27312775330396477,0.2391289869037562,0.3938244464003024,0.0005101352932646404
NSGA3,random_dense,3,1148869049,129.23063158988953,45,0,0.28908806968461653,0.35115100476535566,0.3844901036816211,1.0337575017101521,0.273224043715847,0.23497597190381161,0.4013607949335489,0.0005198974027636644
NSGA3,random_dense,4,126880220,129.4437494277954,41,0,0.28096211167166363,0.36339894087735114,0.3824916528586278,1.0201891431912034,0.26666666666666666,0.242482758025412,0.3951463165633013,0.0005118475603151571
NSGA3,random_dense,5,1200951114,129.4813849925995,44,0,0.2857316291033979,0.36689200689274915,0.3949610701561112,1.0160242015096086,0.26785714285714285,0.24378888494152084,0.398121273877428,0.0005157011319655803
NSGA3,greedy_ting,1,431270700,130.13988780975342,70,0,1.4777219299797035,0.16013197659603806,0.2961790704844114,1.2386940332367928,0.2153846153846154,0.1069721604778183,0.3997465597615626,0.0005178064245616096
NSGA3,greedy_ting,2,1273039113,129.47900485992432,77,0,1.5487642184609953,0.1565170567806318,0.29712598552405967,1.2435729281706498,0.23529411764705882,0.10944570053850815,0.38351759556796067,0.0004967844502175656
NSGA3,greedy_ting,3,1577196715,129.63354969024658,78,0,1.4433468468649704,0.17062008320883007,0.2976166949725366,1.2308016749928807,0.23943661971830985,0.09194138452150144,0.3891794423296879,0.0005041184486135853
NSGA3,greedy_ting,4,555207886,130.07609581947327,79,0,1.5771483798459647,0.1564269568242687,0.28930878015681816,1.2429603774369407,0.2222222222222222,0.10497603949974477,0.3816118787020438,0.0004943159050544609
NSGA3,greedy_ting,5,1629278780,135.87577629089355,78,0,1.6813792696883394,0.146553619311951,0.2934010591376945,1.2509698492926502,0.21739130434782608,0.11279056496189466,0.38806008500459216,0.0005026685038919587
NSGA3,greedy_hybrid,1,1719340798,133.9652488231659,78,0,1.4972880982174621,0.1663871661910966,0.2962911213948077,1.2338945603263696,0.21739130434782608,0.09909956215250887,0.3917006806436306,0.0005073843013518531
NSGA3,greedy_hybrid,2,413625564,135.7042031288147,74,0,1.5375531836478837,0.1520869728292993,0.2907879372270015,1.2481022815177816,0.23863636363636365,0.11659560336810001,0.4080087919427898,0.0005285087978533546
NSGA3,greedy_hybrid,3,717783166,134.04495072364807,69,0,1.3538096438119316,0.1620916730049958,0.2933576874341132,1.2373570570038956,0.225,0.10775980955406853,0.4162157491021323,0.0005391395713758191
NSGA3,greedy_hybrid,4,1843277984,138.34737491607666,72,0,1.4228785960974448,0.16161994482806727,0.2967262265270707,1.2366973461094168,0.21875,0.10508753502935912,0.40276635188797144,0.0005217180723937454
NSGA3,greedy_hybrid,5,769865231,138.2954397201538,68,0,1.5314211003739109,0.1488978953031055,0.2869718407947491,1.2500892291525156,0.23728813559322035,0.12089102313566474,0.4193453091045814,0.0005431934055758826
SPEA2,random_sparse,1,466876683,79.75656628608704,200,0,1.508328681095405,0.2093398871278932,0.3633123377274646,1.1578491906648736,0.19767441860465115,0.07079655063778087,0.29240391851201364,0.0003787615524767016
SPEA2,random_sparse,2,1308645096,145.3550899028778,200,0,1.5704444104700583,0.21682011396919526,0.3600407168252987,1.1578657139598494,0.19148936170212766,0.06611141280065713,0.28598614594564464,0.0003704483755772599
SPEA2,random_sparse,3,1612802698,88.83697819709778,200,0,1.7737682533447359,0.20209648392301624,0.3743444768608879,1.1549183708040798,0.19607843137254902,0.0657546365127624,0.27496192859469815,0.0003561683012884691
SPEA2,random_sparse,4,590813869,145.82040524482727,200,0,1.7020995006135118,0.18688416113443676,0.36548175259862875,1.15784766339331,0.1941747572815534,0.08432660352043672,0.29230614039699776,0.0003786348968873028
SPEA2,random_sparse,5,1664884763,119.43914699554443,200,0,1.7567694397360853,0.17462419494386625,0.3657465776225159,1.18340186108492,0.20909090909090908,0.08130713269380095,0.28576863359082005,0.0003701666238223058
